"timestamp (abs)","timestamp (rel)","sample rate (Hz)","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
13066,10611,200000000,0,0,0,0,0,1,0,0
13067,10612,200000000,0,0,0,0,0,1,1,0
13068,10613,200000000,0,0,0,0,0,1,0,0
13069,10614,200000000,0,0,0,0,0,0,0,0
13070,10615,200000000,0,0,0,0,0,1,0,0
13071,10616,200000000,0,0,0,0,0,1,1,0
13073,10618,200000000,0,0,0,0,0,1,0,0
13075,10620,200000000,0,0,0,0,0,1,1,0
13077,10622,200000000,0,0,0,0,0,1,0,0
13079,10624,200000000,0,0,0,0,0,1,1,0
13080,10625,200000000,0,0,0,0,0,0,1,0
13081,10626,200000000,0,0,0,0,0,0,0,0
13094,10639,200000000,0,0,0,0,0,1,0,0
13095,10640,200000000,0,0,0,0,0,1,1,0
13097,10642,200000000,0,0,0,0,0,1,0,0
13098,10643,200000000,0,0,0,0,0,0,0,0
13099,10644,200000000,0,0,0,0,0,1,0,0
13100,10645,200000000,0,0,0,0,0,1,1,0
13101,10646,200000000,0,0,0,0,0,1,0,0
13104,10649,200000000,0,0,0,0,0,1,1,0
13106,10651,200000000,0,0,0,0,0,1,0,0
13108,10653,200000000,0,0,0,0,0,1,1,0
13109,10654,200000000,0,0,0,0,0,0,0,0
13123,10668,200000000,0,0,0,0,0,1,0,0
13124,10669,200000000,0,0,0,0,0,1,1,0
13126,10671,200000000,0,0,0,0,0,1,0,0
13129,10674,200000000,0,0,0,0,0,1,1,0
13130,10675,200000000,0,0,0,0,0,1,0,0
13133,10678,200000000,0,0,0,0,0,1,1,0
13135,10680,200000000,0,0,0,0,0,1,0,0
13137,10682,200000000,0,0,0,0,0,1,1,0
13138,10683,200000000,0,0,0,0,0,0,0,0
13152,10697,200000000,0,0,0,0,0,1,0,0
13153,10698,200000000,0,0,0,0,0,1,1,0
13155,10700,200000000,0,0,0,0,0,1,0,0
13157,10702,200000000,0,0,0,0,0,1,1,0
13159,10704,200000000,0,0,0,0,0,1,0,0
13162,10707,200000000,0,0,0,0,0,1,1,0
13163,10708,200000000,0,0,0,0,0,1,0,0
13166,10711,200000000,0,0,0,0,0,1,1,0
13167,10712,200000000,0,0,0,0,0,0,0,0
13181,10726,200000000,0,0,0,0,0,1,0,0
13182,10727,200000000,0,0,0,0,0,1,1,0
13183,10728,200000000,0,0,0,0,0,1,0,0
13186,10731,200000000,0,0,0,0,0,1,1,0
13188,10733,200000000,0,0,0,0,0,1,0,0
13190,10735,200000000,0,0,0,0,0,1,1,0
13192,10737,200000000,0,0,0,0,0,1,0,0
13194,10739,200000000,0,0,0,0,0,1,1,0
13195,10740,200000000,0,0,0,0,0,0,1,0
13196,10741,200000000,0,0,0,0,0,0,0,0
13210,10755,200000000,0,0,0,0,0,1,0,0
13211,10756,200000000,0,0,0,0,0,1,1,0
13212,10757,200000000,0,0,0,0,0,1,0,0
13213,10758,200000000,0,0,0,0,0,0,0,0
13214,10759,200000000,0,0,0,0,0,1,0,0
13215,10760,200000000,0,0,0,0,0,1,1,0
13217,10762,200000000,0,0,0,0,0,1,0,0
13219,10764,200000000,0,0,0,0,0,1,1,0
13221,10766,200000000,0,0,0,0,0,1,0,0
13223,10768,200000000,0,0,0,0,0,1,1,0
13224,10769,200000000,0,0,0,0,0,0,1,0
13225,10770,200000000,0,0,0,0,0,0,0,0
13238,10783,200000000,0,0,0,0,0,1,0,0
13239,10784,200000000,0,0,0,0,0,1,1,0
13241,10786,200000000,0,0,0,0,0,1,0,0
13242,10787,200000000,0,0,0,0,0,0,0,0
13243,10788,200000000,0,0,0,0,0,1,0,0
13244,10789,200000000,0,0,0,0,0,1,1,0
13245,10790,200000000,0,0,0,0,0,1,0,0
13248,10793,200000000,0,0,0,0,0,1,1,0
13250,10795,200000000,0,0,0,0,0,1,0,0
13252,10797,200000000,0,0,0,0,0,1,1,0
13253,10798,200000000,0,0,0,0,0,0,1,0
13254,10799,200000000,0,0,0,0,0,0,0,0
13267,10812,200000000,0,0,0,0,0,1,0,0
13268,10813,200000000,0,0,0,0,0,1,1,0
13270,10815,200000000,0,0,0,0,0,1,0,0
13273,10818,200000000,0,0,0,0,0,1,1,0
13274,10819,200000000,0,0,0,0,0,1,0,0
13277,10822,200000000,0,0,0,0,0,1,1,0
13279,10824,200000000,0,0,0,0,0,1,0,0
13281,10826,200000000,0,0,0,0,0,1,1,0
13282,10827,200000000,0,0,0,0,0,0,0,0
13296,10841,200000000,0,0,0,0,0,1,0,0
13297,10842,200000000,0,0,0,0,0,1,1,0
13299,10844,200000000,0,0,0,0,0,1,0,0
13301,10846,200000000,0,0,0,0,0,1,1,0
13303,10848,200000000,0,0,0,0,0,1,0,0
13305,10850,200000000,0,0,0,0,0,1,1,0
13307,10852,200000000,0,0,0,0,0,1,0,0
13310,10855,200000000,0,0,0,0,0,1,1,0
13311,10856,200000000,0,0,0,0,0,0,0,0
13325,10870,200000000,0,0,0,0,0,1,0,0
13326,10871,200000000,0,0,0,0,0,1,1,0
13327,10872,200000000,0,0,0,0,0,1,0,0
13330,10875,200000000,0,0,0,0,0,1,1,0
13332,10877,200000000,0,0,0,0,0,1,0,0
13334,10879,200000000,0,0,0,0,0,1,1,0
13336,10881,200000000,0,0,0,0,0,1,0,0
13338,10883,200000000,0,0,0,0,0,1,1,0
13339,10884,200000000,0,0,0,0,0,0,1,0
13340,10885,200000000,0,0,0,0,0,0,0,0
13354,10899,200000000,0,0,0,0,0,1,0,0
13355,10900,200000000,0,0,0,0,0,1,1,0
13356,10901,200000000,0,0,0,0,0,1,0,0
13357,10902,200000000,0,0,0,0,0,0,0,0
13358,10903,200000000,0,0,0,0,0,1,0,0
13359,10904,200000000,0,0,0,0,0,1,1,0
13361,10906,200000000,0,0,0,0,0,1,0,0
13363,10908,200000000,0,0,0,0,0,1,1,0
13365,10910,200000000,0,0,0,0,0,1,0,0
13367,10912,200000000,0,0,0,0,0,1,1,0
13368,10913,200000000,0,0,0,0,0,0,1,0
13369,10914,200000000,0,0,0,0,0,0,0,0
13382,10927,200000000,0,0,0,0,0,1,0,0
13383,10928,200000000,0,0,0,0,0,1,1,0
13385,10930,200000000,0,0,0,0,0,1,0,0
13386,10931,200000000,0,0,0,0,0,0,0,0
13387,10932,200000000,0,0,0,0,0,1,0,0
13388,10933,200000000,0,0,0,0,0,1,1,0
13389,10934,200000000,0,0,0,0,0,1,0,0
13392,10937,200000000,0,0,0,0,0,1,1,0
13394,10939,200000000,0,0,0,0,0,1,0,0
13396,10941,200000000,0,0,0,0,0,1,1,0
13397,10942,200000000,0,0,0,0,0,0,0,0
13411,10956,200000000,0,0,0,0,0,1,0,0
13412,10957,200000000,0,0,0,0,0,1,1,0
13414,10959,200000000,0,0,0,0,0,1,0,0
13417,10962,200000000,0,0,0,0,0,1,1,0
13418,10963,200000000,0,0,0,0,0,1,0,0
13421,10966,200000000,0,0,0,0,0,1,1,0
13423,10968,200000000,0,0,0,0,0,1,0,0
13425,10970,200000000,0,0,0,0,0,1,1,0
13426,10971,200000000,0,0,0,0,0,0,0,0
13440,10985,200000000,0,0,0,0,0,1,0,0
13441,10986,200000000,0,0,0,0,0,1,1,0
13443,10988,200000000,0,0,0,0,0,1,0,0
13445,10990,200000000,0,0,0,0,0,1,1,0
13447,10992,200000000,0,0,0,0,0,1,0,0
13450,10995,200000000,0,0,0,0,0,1,1,0
13451,10996,200000000,0,0,0,0,0,1,0,0
13454,10999,200000000,0,0,0,0,0,1,1,0
13455,11000,200000000,0,0,0,0,0,0,0,0
13469,11014,200000000,0,0,0,0,0,1,0,0
13470,11015,200000000,0,0,0,0,0,1,1,0
13471,11016,200000000,0,0,0,0,0,1,0,0
13472,11017,200000000,0,0,0,0,0,0,0,0
13473,11018,200000000,0,0,0,0,0,1,0,0
13474,11019,200000000,0,0,0,0,0,1,1,0
13476,11021,200000000,0,0,0,0,0,1,0,0
13478,11023,200000000,0,0,0,0,0,1,1,0
13480,11025,200000000,0,0,0,0,0,1,0,0
13482,11027,200000000,0,0,0,0,0,1,1,0
13483,11028,200000000,0,0,0,0,0,0,1,0
13484,11029,200000000,0,0,0,0,0,0,0,0
13498,11043,200000000,0,0,0,0,0,1,0,0
13499,11044,200000000,0,0,0,0,0,1,1,0
13500,11045,200000000,0,0,0,0,0,1,0,0
13501,11046,200000000,0,0,0,0,0,0,0,0
13502,11047,200000000,0,0,0,0,0,1,0,0
13503,11048,200000000,0,0,0,0,0,1,1,0
13505,11050,200000000,0,0,0,0,0,1,0,0
13507,11052,200000000,0,0,0,0,0,1,1,0
13509,11054,200000000,0,0,0,0,0,1,0,0
13511,11056,200000000,0,0,0,0,0,1,1,0
13512,11057,200000000,0,0,0,0,0,0,1,0
13513,11058,200000000,0,0,0,0,0,0,0,0
13526,11071,200000000,0,0,0,0,0,1,0,0
13527,11072,200000000,0,0,0,0,0,1,1,0
13529,11074,200000000,0,0,0,0,0,1,0,0
13530,11075,200000000,0,0,0,0,0,0,0,0
13531,11076,200000000,0,0,0,0,0,1,0,0
13532,11077,200000000,0,0,0,0,0,1,1,0
13533,11078,200000000,0,0,0,0,0,1,0,0
13536,11081,200000000,0,0,0,0,0,1,1,0
13538,11083,200000000,0,0,0,0,0,1,0,0
13540,11085,200000000,0,0,0,0,0,1,1,0
13541,11086,200000000,0,0,0,0,0,0,1,0
13542,11087,200000000,0,0,0,0,0,0,0,0
13555,11100,200000000,0,0,0,0,0,1,0,0
13556,11101,200000000,0,0,0,0,0,1,1,0
13558,11103,200000000,0,0,0,0,0,1,0,0
13561,11106,200000000,0,0,0,0,0,1,1,0
13562,11107,200000000,0,0,0,0,0,1,0,0
13565,11110,200000000,0,0,0,0,0,1,1,0
13567,11112,200000000,0,0,0,0,0,1,0,0
13569,11114,200000000,0,0,0,0,0,1,1,0
13570,11115,200000000,0,0,0,0,0,0,0,0
13584,11129,200000000,0,0,0,0,0,1,0,0
13585,11130,200000000,0,0,0,0,0,1,1,0
13587,11132,200000000,0,0,0,0,0,1,0,0
13589,11134,200000000,0,0,0,0,0,1,1,0
13591,11136,200000000,0,0,0,0,0,1,0,0
13593,11138,200000000,0,0,0,0,0,1,1,0
13595,11140,200000000,0,0,0,0,0,1,0,0
13598,11143,200000000,0,0,0,0,0,1,1,0
13599,11144,200000000,0,0,0,0,0,0,0,0
13613,11158,200000000,0,0,0,0,0,1,0,0
13614,11159,200000000,0,0,0,0,0,1,1,0
13615,11160,200000000,0,0,0,0,0,1,0,0
13618,11163,200000000,0,0,0,0,0,1,1,0
13620,11165,200000000,0,0,0,0,0,1,0,0
13622,11167,200000000,0,0,0,0,0,1,1,0
13624,11169,200000000,0,0,0,0,0,1,0,0
13626,11171,200000000,0,0,0,0,0,1,1,0
13627,11172,200000000,0,0,0,0,0,0,1,0
13628,11173,200000000,0,0,0,0,0,0,0,0
13642,11187,200000000,0,0,0,0,0,1,0,0
13643,11188,200000000,0,0,0,0,0,1,1,0
13644,11189,200000000,0,0,0,0,0,1,0,0
13645,11190,200000000,0,0,0,0,0,0,0,0
13646,11191,200000000,0,0,0,0,0,1,0,0
13647,11192,200000000,0,0,0,0,0,1,1,0
13649,11194,200000000,0,0,0,0,0,1,0,0
13651,11196,200000000,0,0,0,0,0,1,1,0
13653,11198,200000000,0,0,0,0,0,1,0,0
13655,11200,200000000,0,0,0,0,0,1,1,0
13656,11201,200000000,0,0,0,0,0,0,1,0
13657,11202,200000000,0,0,0,0,0,0,0,0
13670,11215,200000000,0,0,0,0,0,1,0,0
13671,11216,200000000,0,0,0,0,0,1,1,0
13673,11218,200000000,0,0,0,0,0,1,0,0
13674,11219,200000000,0,0,0,0,0,0,0,0
13675,11220,200000000,0,0,0,0,0,1,0,0
13676,11221,200000000,0,0,0,0,0,1,1,0
13677,11222,200000000,0,0,0,0,0,1,0,0
13680,11225,200000000,0,0,0,0,0,1,1,0
13682,11227,200000000,0,0,0,0,0,1,0,0
13684,11229,200000000,0,0,0,0,0,1,1,0
13685,11230,200000000,0,0,0,0,0,0,1,0
13686,11231,200000000,0,0,0,0,0,0,0,0
13699,11244,200000000,0,0,0,0,0,1,0,0
13700,11245,200000000,0,0,0,0,0,1,1,0
13702,11247,200000000,0,0,0,0,0,1,0,0
13705,11250,200000000,0,0,0,0,0,1,1,0
13706,11251,200000000,0,0,0,0,0,1,0,0
13709,11254,200000000,0,0,0,0,0,1,1,0
13711,11256,200000000,0,0,0,0,0,1,0,0
13713,11258,200000000,0,0,0,0,0,1,1,0
13714,11259,200000000,0,0,0,0,0,0,0,0
13728,11273,200000000,0,0,0,0,0,1,0,0
13729,11274,200000000,0,0,0,0,0,1,1,0
13731,11276,200000000,0,0,0,0,0,1,0,0
13733,11278,200000000,0,0,0,0,0,1,1,0
13735,11280,200000000,0,0,0,0,0,1,0,0
13738,11283,200000000,0,0,0,0,0,1,1,0
13739,11284,200000000,0,0,0,0,0,1,0,0
13742,11287,200000000,0,0,0,0,0,1,1,0
13743,11288,200000000,0,0,0,0,0,0,0,0
13757,11302,200000000,0,0,0,0,0,1,0,0
13758,11303,200000000,0,0,0,0,0,1,1,0
13759,11304,200000000,0,0,0,0,0,1,0,0
13762,11307,200000000,0,0,0,0,0,1,1,0
13764,11309,200000000,0,0,0,0,0,1,0,0
13766,11311,200000000,0,0,0,0,0,1,1,0
13768,11313,200000000,0,0,0,0,0,1,0,0
13770,11315,200000000,0,0,0,0,0,1,1,0
13771,11316,200000000,0,0,0,0,0,0,1,0
13772,11317,200000000,0,0,0,0,0,0,0,0
13786,11331,200000000,0,0,0,0,0,1,0,0
13787,11332,200000000,0,0,0,0,0,1,1,0
13788,11333,200000000,0,0,0,0,0,1,0,0
13789,11334,200000000,0,0,0,0,0,0,0,0
13790,11335,200000000,0,0,0,0,0,1,0,0
13791,11336,200000000,0,0,0,0,0,1,1,0
13793,11338,200000000,0,0,0,0,0,1,0,0
13795,11340,200000000,0,0,0,0,0,1,1,0
13797,11342,200000000,0,0,0,0,0,1,0,0
13799,11344,200000000,0,0,0,0,0,1,1,0
13800,11345,200000000,0,0,0,0,0,0,1,0
13801,11346,200000000,0,0,0,0,0,0,0,0
13814,11359,200000000,0,0,0,0,0,1,0,0
13815,11360,200000000,0,0,0,0,0,1,1,0
13817,11362,200000000,0,0,0,0,0,1,0,0
13818,11363,200000000,0,0,0,0,0,0,0,0
13819,11364,200000000,0,0,0,0,0,1,0,0
13820,11365,200000000,0,0,0,0,0,1,1,0
13821,11366,200000000,0,0,0,0,0,1,0,0
13824,11369,200000000,0,0,0,0,0,1,1,0
13826,11371,200000000,0,0,0,0,0,1,0,0
13828,11373,200000000,0,0,0,0,0,1,1,0
13829,11374,200000000,0,0,0,0,0,0,1,0
13830,11375,200000000,0,0,0,0,0,0,0,0
13843,11388,200000000,0,0,0,0,0,1,0,0
13844,11389,200000000,0,0,0,0,0,1,1,0
13846,11391,200000000,0,0,0,0,0,1,0,0
13849,11394,200000000,0,0,0,0,0,1,1,0
13850,11395,200000000,0,0,0,0,0,1,0,0
13853,11398,200000000,0,0,0,0,0,1,1,0
13855,11400,200000000,0,0,0,0,0,1,0,0
13857,11402,200000000,0,0,0,0,0,1,1,0
13858,11403,200000000,0,0,0,0,0,0,0,0
13872,11417,200000000,0,0,0,0,0,1,0,0
13873,11418,200000000,0,0,0,0,0,1,1,0
13875,11420,200000000,0,0,0,0,0,1,0,0
13877,11422,200000000,0,0,0,0,0,1,1,0
13879,11424,200000000,0,0,0,0,0,1,0,0
13882,11427,200000000,0,0,0,0,0,1,1,0
13884,11429,200000000,0,0,0,0,0,1,0,0
13886,11431,200000000,0,0,0,0,0,1,1,0
13887,11432,200000000,0,0,0,0,0,0,0,0
13901,11446,200000000,0,0,0,0,0,1,0,0
13902,11447,200000000,0,0,0,0,0,1,1,0
13903,11448,200000000,0,0,0,0,0,1,0,0
13906,11451,200000000,0,0,0,0,0,1,1,0
13908,11453,200000000,0,0,0,0,0,1,0,0
13910,11455,200000000,0,0,0,0,0,1,1,0
13912,11457,200000000,0,0,0,0,0,1,0,0
13914,11459,200000000,0,0,0,0,0,1,1,0
13915,11460,200000000,0,0,0,0,0,0,1,0
13916,11461,200000000,0,0,0,0,0,0,0,0
13930,11475,200000000,0,0,0,0,0,1,0,0
13931,11476,200000000,0,0,0,0,0,1,1,0
13932,11477,200000000,0,0,0,0,0,1,0,0
13933,11478,200000000,0,0,0,0,0,0,0,0
13934,11479,200000000,0,0,0,0,0,1,0,0
13935,11480,200000000,0,0,0,0,0,1,1,0
13937,11482,200000000,0,0,0,0,0,1,0,0
13939,11484,200000000,0,0,0,0,0,1,1,0
13941,11486,200000000,0,0,0,0,0,1,0,0
13943,11488,200000000,0,0,0,0,0,1,1,0
13944,11489,200000000,0,0,0,0,0,0,1,0
13945,11490,200000000,0,0,0,0,0,0,0,0
13958,11503,200000000,0,0,0,0,0,1,0,0
13959,11504,200000000,0,0,0,0,0,1,1,0
13961,11506,200000000,0,0,0,0,0,1,0,0
13962,11507,200000000,0,0,0,0,0,0,0,0
13963,11508,200000000,0,0,0,0,0,1,0,0
13964,11509,200000000,0,0,0,0,0,1,1,0
13966,11511,200000000,0,0,0,0,0,1,0,0
13967,11512,200000000,0,0,0,0,0,1,1,0
13970,11515,200000000,0,0,0,0,0,1,0,0
13972,11517,200000000,0,0,0,0,0,1,1,0
13973,11518,200000000,0,0,0,0,0,0,1,0
13974,11519,200000000,0,0,0,0,0,0,0,0
13987,11532,200000000,0,0,0,0,0,1,0,0
13988,11533,200000000,0,0,0,0,1,1,1,0
13989,11534,200000000,0,0,0,0,0,1,1,0
13990,11535,200000000,0,0,0,0,0,1,0,0
13992,11537,200000000,0,0,0,0,0,1,1,0
13994,11539,200000000,0,0,0,0,0,1,0,0
13996,11541,200000000,0,0,0,0,0,1,1,0
13999,11544,200000000,0,0,0,0,0,1,0,0
14001,11546,200000000,0,0,0,0,0,1,1,0
14002,11547,200000000,0,0,0,0,0,0,0,0
14016,11561,200000000,0,0,0,0,0,1,0,0
14017,11562,200000000,0,0,0,0,0,1,1,0
14019,11564,200000000,0,0,0,0,0,1,0,0
14021,11566,200000000,0,0,0,0,0,1,1,0
14023,11568,200000000,0,0,0,0,0,1,0,0
14025,11570,200000000,0,0,0,0,0,1,1,0
14028,11573,200000000,0,0,0,0,0,1,0,0
14029,11574,200000000,0,0,0,0,0,1,1,0
14031,11576,200000000,0,0,0,0,0,0,0,0
14045,11590,200000000,0,0,0,0,0,1,0,0
14046,11591,200000000,0,0,0,0,0,1,1,0
14047,11592,200000000,0,0,0,0,0,1,0,0
14050,11595,200000000,0,0,0,0,0,1,1,0
14052,11597,200000000,0,0,0,0,0,1,0,0
14054,11599,200000000,0,0,0,0,0,1,1,0
14057,11602,200000000,0,0,0,0,0,1,0,0
14058,11603,200000000,0,0,0,0,0,1,1,0
14059,11604,200000000,0,0,0,0,0,0,1,0
14060,11605,200000000,0,0,0,0,0,0,0,0
14074,11619,200000000,0,0,0,0,0,1,0,0
14075,11620,200000000,0,0,0,0,0,1,1,0
14076,11621,200000000,0,0,0,0,0,1,0,0
14077,11622,200000000,0,0,0,0,0,0,0,0
14078,11623,200000000,0,0,0,0,0,1,0,0
14079,11624,200000000,0,0,0,0,0,1,1,0
14081,11626,200000000,0,0,0,0,0,1,0,0
14083,11628,200000000,0,0,0,0,0,1,1,0
14085,11630,200000000,0,0,0,0,0,1,0,0
14087,11632,200000000,0,0,0,0,0,1,1,0
14088,11633,200000000,0,0,0,0,0,0,1,0
14089,11634,200000000,0,0,0,0,0,0,0,0
14102,11647,200000000,0,0,0,0,0,1,0,0
14103,11648,200000000,0,0,0,0,0,1,1,0
14105,11650,200000000,0,0,0,0,0,1,0,0
14106,11651,200000000,0,0,0,0,0,0,0,0
14107,11652,200000000,0,0,0,0,0,1,0,0
14108,11653,200000000,0,0,0,0,0,1,1,0
14110,11655,200000000,0,0,0,0,0,1,0,0
14112,11657,200000000,0,0,0,0,0,1,1,0
14114,11659,200000000,0,0,0,0,0,1,0,0
14116,11661,200000000,0,0,0,0,0,1,1,0
14117,11662,200000000,0,0,0,0,0,0,1,0
14118,11663,200000000,0,0,0,0,0,0,0,0
14131,11676,200000000,0,0,0,0,0,1,0,0
14132,11677,200000000,0,0,0,0,0,1,1,0
14134,11679,200000000,0,0,0,0,0,1,0,0
14136,11681,200000000,0,0,0,0,0,1,1,0
14138,11683,200000000,0,0,0,0,0,1,0,0
14140,11685,200000000,0,0,0,0,0,1,1,0
14143,11688,200000000,0,0,0,0,0,1,0,0
14145,11690,200000000,0,0,0,0,0,1,1,0
14146,11691,200000000,0,0,0,0,0,0,0,0
14160,11705,200000000,0,0,0,0,0,1,0,0
14161,11706,200000000,0,0,0,0,0,1,1,0
14163,11708,200000000,0,0,0,0,0,1,0,0
14165,11710,200000000,0,0,0,0,0,1,1,0
14167,11712,200000000,0,0,0,0,0,1,0,0
14169,11714,200000000,0,0,0,0,0,1,1,0
14172,11717,200000000,0,0,0,0,0,1,0,0
14173,11718,200000000,0,0,0,0,0,1,1,0
14175,11720,200000000,0,0,0,0,0,0,0,0
14189,11734,200000000,0,0,0,0,0,1,0,0
14190,11735,200000000,0,0,0,0,0,1,1,0
14191,11736,200000000,0,0,0,0,0,1,0,0
14194,11739,200000000,0,0,0,0,0,1,1,0
14196,11741,200000000,0,0,0,0,0,1,0,0
14198,11743,200000000,0,0,0,0,0,1,1,0
14201,11746,200000000,0,0,0,0,0,1,0,0
14202,11747,200000000,0,0,0,0,0,1,1,0
14203,11748,200000000,0,0,0,0,0,0,1,0
14204,11749,200000000,0,0,0,0,0,0,0,0
14218,11763,200000000,0,0,0,0,0,1,0,0
14219,11764,200000000,0,0,0,0,0,1,1,0
14220,11765,200000000,0,0,0,0,0,1,0,0
14221,11766,200000000,0,0,0,0,0,0,0,0
14222,11767,200000000,0,0,0,0,0,1,0,0
14223,11768,200000000,0,0,0,0,0,1,1,0
14225,11770,200000000,0,0,0,0,0,1,0,0
14227,11772,200000000,0,0,0,0,0,1,1,0
14229,11774,200000000,0,0,0,0,0,1,0,0
14231,11776,200000000,0,0,0,0,0,1,1,0
14232,11777,200000000,0,0,0,0,0,0,1,0
14233,11778,200000000,0,0,0,0,0,0,0,0
14246,11791,200000000,0,0,0,0,0,1,0,0
14247,11792,200000000,0,0,0,0,0,1,1,0
14249,11794,200000000,0,0,0,0,0,1,0,0
14250,11795,200000000,0,0,0,0,0,0,0,0
14251,11796,200000000,0,0,0,0,0,1,0,0
14252,11797,200000000,0,0,0,0,0,1,1,0
14254,11799,200000000,0,0,0,0,0,1,0,0
14256,11801,200000000,0,0,0,0,0,1,1,0
14258,11803,200000000,0,0,0,0,0,1,0,0
14260,11805,200000000,0,0,0,0,0,1,1,0
14261,11806,200000000,0,0,0,0,0,0,1,0
14262,11807,200000000,0,0,0,0,0,0,0,0
14275,11820,200000000,0,0,0,0,0,1,0,0
14276,11821,200000000,0,0,0,0,0,1,1,0
14278,11823,200000000,0,0,0,0,0,1,0,0
14281,11826,200000000,0,0,0,0,0,1,1,0
14282,11827,200000000,0,0,0,0,0,1,0,0
14284,11829,200000000,0,0,0,0,0,1,1,0
14287,11832,200000000,0,0,0,0,0,1,0,0
14289,11834,200000000,0,0,0,0,0,1,1,0
14290,11835,200000000,0,0,0,0,0,0,0,0
14304,11849,200000000,0,0,0,0,0,1,0,0
14305,11850,200000000,0,0,0,0,0,1,1,0
14307,11852,200000000,0,0,0,0,0,1,0,0
14309,11854,200000000,0,0,0,0,0,1,1,0
14311,11856,200000000,0,0,0,0,0,1,0,0
14314,11859,200000000,0,0,0,0,0,1,1,0
14315,11860,200000000,0,0,0,0,0,1,0,0
14318,11863,200000000,0,0,0,0,0,1,1,0
14319,11864,200000000,0,0,0,0,0,0,0,0
14333,11878,200000000,0,0,0,0,0,1,0,0
14334,11879,200000000,0,0,0,0,0,1,1,0
14335,11880,200000000,0,0,0,0,0,1,0,0
14338,11883,200000000,0,0,0,0,0,1,1,0
14340,11885,200000000,0,0,0,0,0,1,0,0
14343,11888,200000000,0,0,0,0,0,1,1,0
14344,11889,200000000,0,0,0,0,0,1,0,0
14347,11892,200000000,0,0,0,0,0,0,0,0
14362,11907,200000000,0,0,0,0,0,1,0,0
14363,11908,200000000,0,0,0,0,0,1,1,0
14364,11909,200000000,0,0,0,0,0,1,0,0
14365,11910,200000000,0,0,0,0,0,0,0,0
14366,11911,200000000,0,0,0,0,0,1,0,0
14367,11912,200000000,0,0,0,0,0,1,1,0
14369,11914,200000000,0,0,0,0,0,1,0,0
14371,11916,200000000,0,0,0,0,0,1,1,0
14373,11918,200000000,0,0,0,0,0,1,0,0
14376,11921,200000000,0,0,0,0,0,0,0,0
14390,11935,200000000,0,0,0,0,0,1,0,0
14391,11936,200000000,0,0,0,0,0,1,1,0
14393,11938,200000000,0,0,0,0,0,1,0,0
14394,11939,200000000,0,0,0,0,0,0,0,0
14395,11940,200000000,0,0,0,0,0,1,0,0
14396,11941,200000000,0,0,0,0,0,1,1,0
14397,11942,200000000,0,0,0,0,0,1,0,0
14400,11945,200000000,0,0,0,0,0,1,1,0
14402,11947,200000000,0,0,0,0,0,1,0,0
14404,11949,200000000,0,0,0,0,0,1,1,0
14405,11950,200000000,0,0,0,0,0,0,0,0
14419,11964,200000000,0,0,0,0,0,1,0,0
14420,11965,200000000,0,0,0,0,0,1,1,0
14422,11967,200000000,0,0,0,0,0,1,0,0
14425,11970,200000000,0,0,0,0,0,1,1,0
14426,11971,200000000,0,0,0,0,0,1,0,0
14429,11974,200000000,0,0,0,0,0,1,1,0
14431,11976,200000000,0,0,0,0,0,1,0,0
14433,11978,200000000,0,0,0,0,0,1,1,0
14434,11979,200000000,0,0,0,0,0,0,0,0
14448,11993,200000000,0,0,0,0,0,1,0,0
14449,11994,200000000,0,0,0,0,0,1,1,0
14451,11996,200000000,0,0,0,0,0,1,0,0
14453,11998,200000000,0,0,0,0,0,1,1,0
14455,12000,200000000,0,0,0,0,0,1,0,0
14458,12003,200000000,0,0,0,0,0,1,1,0
14459,12004,200000000,0,0,0,0,0,1,0,0
14462,12007,200000000,0,0,0,0,0,1,1,0
14463,12008,200000000,0,0,0,0,0,0,0,0
14477,12022,200000000,0,0,0,0,0,1,0,0
14478,12023,200000000,0,0,0,0,0,1,1,0
14479,12024,200000000,0,0,0,0,0,1,0,0
14482,12027,200000000,0,0,0,0,0,1,1,0
14484,12029,200000000,0,0,0,0,0,1,0,0
14486,12031,200000000,0,0,0,0,0,1,1,0
14488,12033,200000000,0,0,0,0,0,1,0,0
14490,12035,200000000,0,0,0,0,0,1,1,0
14491,12036,200000000,0,0,0,0,0,0,0,0
14506,12051,200000000,0,0,0,0,0,1,0,0
14507,12052,200000000,0,0,0,0,0,1,1,0
14508,12053,200000000,0,0,0,0,0,1,0,0
14509,12054,200000000,0,0,0,0,0,0,0,0
14510,12055,200000000,0,0,0,0,0,1,0,0
14511,12056,200000000,0,0,0,0,0,1,1,0
14513,12058,200000000,0,0,0,0,0,1,0,0
14515,12060,200000000,0,0,0,0,0,1,1,0
14517,12062,200000000,0,0,0,0,0,1,0,0
14519,12064,200000000,0,0,0,0,0,1,1,0
14520,12065,200000000,0,0,0,0,0,0,0,0
14534,12079,200000000,0,0,0,0,0,1,0,0
14535,12080,200000000,0,0,0,0,0,1,1,0
14537,12082,200000000,0,0,0,0,0,1,0,0
14538,12083,200000000,0,0,0,0,0,0,0,0
14539,12084,200000000,0,0,0,0,0,1,0,0
14540,12085,200000000,0,0,0,0,0,1,1,0
14541,12086,200000000,0,0,0,0,0,1,0,0
14544,12089,200000000,0,0,0,0,0,1,1,0
14546,12091,200000000,0,0,0,0,0,1,0,0
